"data","precipitacao","temperatura","umidade","radiacao"
"2012-05-31",684.4,22.4193286052009,73.6956269910223,6697315.6
"2012-06-01",744,22.2686625416468,73.9784067697695,6538593.4
"2012-06-02",773,22.4944692578162,75.1455905205905,6420851.9
"2012-06-03",1420.6,22.6908507376892,73.9662049317222,6240267.8
"2012-06-04",2591.4,22.1949191246432,74.3260636744231,5856343
"2012-06-05",2122.2,21.1401512251149,76.2235708692247,5766275.4
"2012-06-06",1628.4,20.569499182928,77.039700522116,5634518.8
"2012-06-07",1494.6,19.4841225357557,75.3797018461842,5816779.9
"2012-06-08",838.2,18.9317786790266,75.319660816407,5826479
"2012-06-09",647.2,19.8393445783133,74.5223689396926,6082148.9
"2012-06-10",1871.4,20.6874099683088,76.2416805732797,5821811.2
"2012-06-11",1335.8,21.7017966948501,76.5658415841584,6187326.7
"2012-06-12",647,22.1046672428695,75.8946435604569,6534881.3
"2012-06-13",247.2,22.6388347659981,73.8817319910077,6663247.3
"2012-06-14",433.6,22.4671734557277,72.7782352941176,6623150.2
"2012-06-15",698.4,21.8850649350649,72.934135838716,6547482.6
"2012-06-16",468,21.5565987175806,73.2742077896596,6353616.2
"2012-06-17",744.4,21.5049663137632,73.1370133070478,6289182.6
"2012-06-18",1892.6,22.0648935145032,73.1053829408272,6036346.6
"2012-06-19",2231.8,22.2260756066905,74.5224858532711,5426308.8
"2012-06-20",2971.2,21.9458551229905,76.656330749354,5316411.5
"2012-06-21",2083.8,21.9924236529858,77.4221889055472,5517596.7
"2012-06-22",2886,21.5159887115609,77.7230079681275,5353435.5
"2012-06-23",441,20.3939734717416,76.1203803548672,6425632.3
"2012-06-24",389.2,20.8834359961501,75.0124607535322,6447885.8
"2012-06-25",974.2,20.7733929946112,75.539537173806,6253250.3
"2012-06-26",569.4,20.6177767083734,74.3847362734505,6257981
"2012-06-27",536,21.0448322147651,72.2081576625159,6696885.9
"2012-06-28",786.4,21.5080843752983,72.1750854909624,6439580.4
"2012-06-29",661.6,21.7708146308853,70.6866868825198,6855631
"2012-06-30",577.2,22.0485711555003,69.5786538837801,6887722.5
"2012-07-01",316,21.9820060963993,69.1614623739333,7148012.6
"2012-07-02",679.2,21.901940085592,69.1431611530277,6965361.8
"2012-07-03",782.8,21.3812981821643,69.5586186883343,6702781.2
"2012-07-04",472.4,21.2863001993734,69.4589703890072,7026272.3
"2012-07-05",907.4,21.3234484721959,69.4484690427895,6696372.2
"2012-07-06",2353.8,20.9885914958238,71.7529559992247,6342903.4
"2012-07-07",1144.4,19.9144541650818,72.9815551888166,5995145.1
"2012-07-08",459,18.9767098494951,72.4302912621359,6701152.5
"2012-07-09",517.2,19.6309675577966,72.3181202862116,6666206.5
"2012-07-10",551,20.6844708115804,71.7369131398824,6541338.6
"2012-07-11",619.2,20.6313171283211,71.66899454702,6719819.6
"2012-07-12",777.4,20.606509265356,70.7139723414402,6504881.5
"2012-07-13",573,20.1290816806091,68.6113861386139,6906367.9
"2012-07-14",394.8,20.1000845626233,68.0135173726797,7147489.9
"2012-07-15",415.8,19.7042183389703,69.1384307369625,6678715.5
"2012-07-16",892.6,19.3746682977322,72.6576284132137,5877377.2
"2012-07-17",2118,19.2276651899331,75.8055902410912,5721745.2
"2012-07-18",896.2,18.887015923867,73.272465437788,6491446.9
"2012-07-19",197.4,18.7807435294118,69.0322241346338,7767919.8
"2012-07-20",378.8,19.5854625139873,67.1589360090875,7537830.1
"2012-07-21",296.8,20.8279917918105,66.1629075056861,7350056.5
"2012-07-22",125.2,21.9240130353818,65.1742581742582,7407941.9
"2012-07-23",131.8,22.4356394913987,65.1395591867756,7542252.7
"2012-07-24",593.6,22.5890643985419,64.3563436373981,7057929.3
"2012-07-25",1079,21.4952175543886,65.5492060473519,6754946.4
"2012-07-26",256.4,21.4807547524939,65.9413172506222,7668489.5
"2012-07-27",1258.6,21.4446834607038,65.3575955444594,7185921.8
"2012-07-28",84.8,21.746061465721,65.7692160245352,7638931.3
"2012-07-29",1522,21.9820171714313,63.6356937799043,7274120.9
"2012-07-30",736.4,20.6982115963855,66.1847857211034,6990556.8
"2012-07-31",921.4,20.9401752897936,68.4385763490241,6915448.2
"2012-08-01",635.4,21.599558685446,67.2370123691722,7337491.9
"2012-08-02",214,21.9060486891386,65.1796282245827,7767789.5
"2012-08-03",85.4,22.2201581771961,63.0546860087803,7979797.7
"2012-08-04",202.2,22.4049773755656,62.4663039327988,8044332.3
"2012-08-05",255,21.9717708333333,64.01713574574,7722439.7
"2012-08-06",151.6,21.6596544522499,63.765655013446,7990481.2
"2012-08-07",53.2,21.819616952688,62.6098517455763,7806625.2
"2012-08-08",273.4,22.2423812696298,62.0993186834277,7887673.6
"2012-08-09",373,22.2397619047619,62.2164214979329,7770107.1
"2012-08-10",277.8,22.1596228930578,62.279458369346,7733419
"2012-08-11",237.2,22.298208158597,60.8581314878893,8121719.3
"2012-08-12",390.6,22.4806553305311,60.089848645522,7780375.2
"2012-08-13",727,22.0972575250836,62.7631908941835,7238444.8
"2012-08-14",484,22.1980824270177,63.3124277456647,7679433.3
"2012-08-15",519.4,22.6725241142202,62.9358937337569,7537004.3
"2012-08-16",620.2,22.8532128514056,63.5343496719413,7384287.1
"2012-08-17",391.2,22.9634060049723,63.1128674698795,7914939.4
"2012-08-18",493,22.8048896953491,62.2641600153861,7849470.5
"2012-08-19",795.8,22.5540581929556,63.2873962555491,7530001.1
"2012-08-20",670.8,22.4313839969372,62.1420169687621,7814261.4
"2012-08-21",500.2,22.5891027482524,60.953777863553,7988728.4
"2012-08-22",355.8,22.7266042780749,59.5882070026933,8268239.3
"2012-08-23",391.8,22.742403498764,58.7802566066641,8289510.9
"2012-08-24",440.4,22.8040789224056,59.4703239988531,8225916.9
"2012-08-25",660.6,21.7839712012126,62.7805854867932,7801676.4
"2012-08-26",716.4,20.8270797962649,64.8014049743687,7469660.7
"2012-08-27",331.8,20.8637896918873,65.1441168104674,7625713.6
"2012-08-28",630.6,21.009358490566,66.2751327769348,7098102.8
"2012-08-29",314.4,20.9711335771134,67.6498429546193,4954533.2
"2012-08-30",142.8,22.4217632668423,61.9501183151917,9065886.7
"2012-08-31",146.6,22.8519390060241,58.8837958139975,8929050.1
"2012-09-01",169.6,23.2639656636166,57.6792524428422,8899952.2
"2012-09-02",112.4,23.7287557690496,56.7553977272727,9204874.6
"2012-09-03",195.2,23.5624082093768,56.7391015921152,9020706.9
"2012-09-04",187.2,23.0181166933735,58.1783276450512,8594229.3
"2012-09-05",195.4,23.3629455025457,57.9041615318988,8776676.5
"2012-09-06",114.2,23.7250448748229,57.3489365742499,8702241.9
"2012-09-07",186,24.3576530612245,55.8169040835707,8748902.8
"2012-09-08",201.6,24.5541145240804,56.0132469265224,8492723.4
"2012-09-09",549.2,24.6798766603416,56.9509935040122,8146482.2
"2012-09-10",1518.4,24.4836995643114,58.6709886547812,8020879.7
"2012-09-11",312.4,24.4668658698539,59.7070977616223,8307102.3
"2012-09-12",112.8,25.0466919791172,59.1900391931938,8353287.3
"2012-09-13",254.4,25.1519128283213,58.0555928304419,8601560.9
"2012-09-14",305.8,24.9241494329553,59.4858050235781,8406027.7
"2012-09-15",365,25.1789568858856,59.950607829999,8181772.9
"2012-09-16",715,25.3460132095338,59.7695045695046,8123578.8
"2012-09-17",492.2,25.7306961113778,58.2484784078833,8302130.8
"2012-09-18",1659.2,25.8324851161897,57.9572575186152,8202754.7
"2012-09-19",2384.6,25.0697479799923,59.4370822435339,7485201.3
"2012-09-20",823.2,22.9932474964235,65.0744609487302,8005908.7
"2012-09-21",2822,23.2137756078882,67.5392024658062,7370011.8
"2012-09-22",1097,22.4468129972204,65.18715649407,8595718.1
"2012-09-23",431,22.4950592507645,64.0816130580893,8424902.5
"2012-09-24",628.2,23.5168807515337,64.7771781033154,8285087.3
"2012-09-25",2527.6,22.6884962550413,68.2919602354985,6994978.3
"2012-09-26",1785.6,20.6570716271934,65.7690526721976,8510996.5
"2012-09-27",431.6,20.5195233555767,61.6822501679946,9300704.9
"2012-09-28",463.8,21.4368905331057,61.0621657754011,9201874.2
"2012-09-29",582.4,21.9956975971127,62.420479510937,8306228.5
"2012-09-30",486.8,22.9795064786585,61.4394941075022,9514398.1
"2012-10-01",1530.6,23.7744674754036,61.8162598500865,8927112.5
"2012-10-02",963.4,24.4866323907455,61.7211510791367,8928915.7
"2012-10-03",2187.6,24.6474737845567,63.3532066052227,8271558
"2012-10-04",626.2,24.4118124522536,65.5833413392257,8554521.3
"2012-10-05",314.8,24.7247122610102,64.4812332439678,8866035.8
"2012-10-06",389.6,25.2891631719405,61.0353719325153,9591884.1
"2012-10-07",514.2,25.5438250428816,59.3585032060484,9526536.6
"2012-10-08",636.8,25.296598056032,60.4755010068079,9266140.8
"2012-10-09",1400.8,24.9867868727342,61.5520453236028,9030136.2
"2012-10-10",2348.8,24.1227519269198,67.467318382212,7418758
"2012-10-11",1596,23.273600229314,71.0089440276976,7357039.5
"2012-10-12",1214.4,23.2881477240195,70.8442693822654,7576289.3
"2012-10-13",1014.4,23.4657782008567,69.970818982013,8543034.5
"2012-10-14",991.2,23.4857455931396,67.6881391570295,8683442.6
"2012-10-15",920.4,23.5736071496482,66.4451963400686,9096032.8
"2012-10-16",1851,23.9697484575225,67.7755218758936,8514619
"2012-10-17",1380.6,24.0418876532649,68.5728350219843,8847065.7
"2012-10-18",655.4,24.2728498679744,66.0974869606449,9652128.5
"2012-10-19",709.8,24.4646456100771,65.7571415103234,9289281.7
"2012-10-20",721.8,24.90573716439,65.751391115722,9189478.2
"2012-10-21",818.6,25.0894935040482,66.7769070996979,8883657.9
"2012-10-22",2136.6,25.6548466026727,66.0171844018506,9156642.1
"2012-10-23",2140.8,25.6535037253607,64.8265934274079,8708222.7
"2012-10-24",996.6,24.8640419947507,65.587007614929,9847159.5
"2012-10-25",564.4,25.4754421895364,65.2568918792636,9597751.8
"2012-10-26",1444.8,25.498611240563,65.9401141573875,9302772.5
"2012-10-27",1070,25.8342646234349,64.8840402520455,9839784.2
"2012-10-28",973,26.157313544292,63.6393612024425,9710697.6
"2012-10-29",712.6,26.8119686800895,61.8410969196093,10395333.1
"2012-10-30",727.2,27.1881065474527,60.976295324651,9777352.7
"2012-10-31",1125.8,26.8612441968431,61.9332337286395,9739182.1
"2012-11-01",1772,25.3911606812292,68.994976744186,8485322.4
"2012-11-02",1825.6,24.3131998516871,73.4732026143791,8002290.6
"2012-11-03",2407.8,24.1981962815651,74.5153345724907,8122161.3
"2012-11-04",2772.8,24.565986457657,73.5468545827889,8894949.1
"2012-11-05",1315.8,24.9653617810761,70.7823002240478,9532531
"2012-11-06",2431,24.8146890040726,70.3136050623488,8966544.3
"2012-11-07",1605,24.8484485321442,70.6775460581689,9248151.2
"2012-11-08",2918.2,24.371390176089,74.8359921634481,7412243.4
"2012-11-09",4280.2,24.161513463324,77.1273682235978,7102858.8
"2012-11-10",2585.2,24.4051394052045,76.6321871476888,7682165.8
"2012-11-11",2088.8,24.7596726190476,75.3256578947368,8676471.1
"2012-11-12",1820.8,24.8712267657993,73.8147417840376,8729408.6
"2012-11-13",2761,24.1448041678296,73.7543119610049,8713102.8
"2012-11-14",2755,23.3434442997954,74.1535584026933,8086627.7
"2012-11-15",2655.6,23.484637627087,74.5543243497042,8360023.1
"2012-11-16",1814.2,24.1156800596625,72.6057583741061,9173420.7
"2012-11-17",1233.6,24.4348967579183,69.3032470588235,10091832.1
"2012-11-18",1197.8,24.3589842283139,67.7102830188679,9844542.8
"2012-11-19",1506.8,24.5244680851064,69.9770169299158,8982393.8
"2012-11-20",1600.8,24.9684656682679,71.1126134644478,9135226.9
"2012-11-21",1048.2,25.2461146256255,69.0578842315369,9896976.7
"2012-11-22",934.8,25.5714326160815,68.2156155015197,10110559.6
"2012-11-23",2248,25.3496791241978,71.4443283298499,8876599.1
"2012-11-24",2487.6,25.0422459387986,74.1087204874334,8474040.2
"2012-11-25",2945,24.2866805018394,74.8628756181057,8410614.6
"2012-11-26",2453.4,24.1373880245167,74.6758738927517,8576779.9
"2012-11-27",2389,24.5597469540769,74.6964759378553,8352256.1
"2012-11-28",2133,25.0910316420146,73.0364203954214,8988009.6
"2012-11-29",1707.2,25.3789356159285,72.2291294957273,8817192.3
"2012-11-30",3506,24.6158270711569,75.004398689752,8022543.6
"2012-12-01",2106.8,24.610305449819,74.7450262762763,8745879.8
"2012-12-02",2673.6,24.8921067311268,74.012873520015,9455577.4
"2012-12-03",2032.2,25.2146293888166,72.3721889055472,9790738.7
"2012-12-04",1357.8,25.4032055427252,72.7506517690875,9481257
"2012-12-05",1690,25.4123497873914,73.1171271746209,9430886.5
"2012-12-06",1129.8,25.7844775016169,71.345957011259,10106043.4
"2012-12-07",1173.8,26.2836986553693,68.8191765578635,10195613.3
"2012-12-08",1250.6,26.3006743648961,68.9936849925706,10278045.3
"2012-12-09",1657.2,25.9577350111029,71.1280499161855,9703802.9
"2012-12-10",1824,26.0102186399852,71.995427824951,9984365.9
"2012-12-11",2552.6,25.8188780713955,73.6647663551402,9050303.1
"2012-12-12",2262.8,25.4488907531693,75.3076561766087,8702163.3
"2012-12-13",3220.8,25.0671775700935,76.8059405940594,8510895.2
"2012-12-14",3124,24.8122502091272,76.7322486598326,8737326.7
"2012-12-15",2380.8,25.0756452063729,75.8377461603694,8835627
"2012-12-16",2154.6,25.3150862470862,74.6483474976393,9330576.4
"2012-12-17",2719,25.2695749649696,74.0774674466881,9265175.1
"2012-12-18",679.8,25.7921971252567,71.3466603951082,10471095.3
"2012-12-19",2401.4,26.0139986917111,71.9603241918764,9481690.3
"2012-12-20",1463.8,26.2838288750117,70.2648552087251,10451721.7
"2012-12-21",2360.4,25.9285141685309,70.5720323065364,9997164.7
"2012-12-22",1061.8,25.6199550519712,71.2799433695139,10253595.5
"2012-12-23",897.6,25.8651375291375,70.1331898165481,10549432.4
"2012-12-24",800.8,26.3265727086056,69.3364301801802,10872223.3
"2012-12-25",909.2,26.8676674148896,67.2992288884709,11087377
"2012-12-26",1983,26.3062406296852,68.9729627885068,9871225.5
"2012-12-27",2223,25.3779857731187,71.7839186517277,9093173.9
"2012-12-28",3651.6,24.5275771749298,74.4918032786885,8444121.6
"2012-12-29",2301.8,24.7798439409608,74.5834757834758,8936348.3
"2012-12-30",1910.8,25.2009687735139,73.8230827638573,9350273.8
"2012-12-31",1831.8,25.5072033101373,72.9478178368121,9620599.6
"2013-01-01",3095.8,24.9301449821126,73.2044052026963,8709686.6
"2013-01-02",1693.8,24.2762075134168,73.3117178612059,9038091
"2013-01-03",1987.4,24.4683268995386,73.5781708124468,9114736.3
"2013-01-04",1883.8,24.916630689817,73.9422731144128,9246916.8
"2013-01-05",2251,25.2937980859448,73.2491467576792,9376243.9
"2013-01-06",2302,25.400657585721,73.392288745737,9231042.7
"2013-01-07",2003.8,25.5067406223559,73.7077786230506,9220183.9
"2013-01-08",3269.2,25.6610760982034,74.5991055285945,8880133.1
"2013-01-09",3277.8,25.2757378595002,75.6552348289988,8669625
"2013-01-10",3323.2,24.8168032400867,75.0132991355562,8715806.7
"2013-01-11",4026.6,23.7549184193153,75.0266755268654,8361889.1
"2013-01-12",4071.4,23.4702967498822,76.0641731535979,7918070.6
"2013-01-13",2988.6,23.9910702498821,75.9726391791754,8183582.2
"2013-01-14",2940,24.2156790123457,76.8533129069322,8028456.3
"2013-01-15",3782.8,23.9343129770992,78.5339946070878,7772691.4
"2013-01-16",3667.2,24.030252501191,78.8099604285301,8160591.3
"2013-01-17",3074.4,24.5928591803746,78.1912033035629,8842779.3
"2013-01-18",2844.8,24.8550855513308,77.6390652048471,9053055.1
"2013-01-19",3231.2,24.7263829382081,77.6808960676858,8719084.2
"2013-01-20",3577.8,24.1787254340775,77.5997115384615,8678905.6
"2013-01-21",2836,24.1245331801207,77.0773454055095,8745747.6
"2013-01-22",2353,24.1842874892478,76.4920558497833,8661730.3
"2013-01-23",2341.8,24.5550760692757,76.0831566775872,8669312.3
"2013-01-24",2436,24.9580552907531,76.5666378399154,8507033.7
"2013-01-25",2528.4,24.9612338593974,77.9997108712413,7847159
"2013-01-26",3383.2,24.3781229028856,77.4609654638677,8303266.9
"2013-01-27",2436.4,24.5480689985625,76.049985525427,8600880.5
"2013-01-28",2433.2,24.9273438245112,75.6090839254849,8831604.8
"2013-01-29",3268,25.0621442943375,75.3081882035986,8756273.8
"2013-01-30",2287.8,25.2224794337096,74.846803609138,9189303.5
"2013-01-31",2619.2,25.3679446828803,75.2312853445797,8821309.1
"2013-02-01",2675,25.5868471216165,75.2919504940996,8950671.9
"2013-02-02",2688,25.378942840757,75.649937506009,8625786
"2013-02-03",2975.2,24.8849343732167,75.4959302882313,9015781.2
"2013-02-04",2267.2,24.5251804025826,74.9138408635018,9241131.7
"2013-02-05",2026.8,24.5576926713948,74.6639772187945,8967433.2
"2013-02-06",3057.4,24.3132080842585,76.3720731010851,8050965.6
"2013-02-07",3061.6,24.0102149514932,77.5649344434874,7874538.7
"2013-02-08",3483.6,23.9848430066603,78.0494004796163,7802750.3
"2013-02-09",2663,24.1622882162574,78.5911713791114,7692653.6
"2013-02-10",1930,24.5243256169887,76.783119761056,8636779.5
"2013-02-11",1576.4,24.8573039075189,74.6339139640073,9169247
"2013-02-12",1719.4,25.1631006864989,74.0097766701812,9300615.2
"2013-02-13",1948.2,25.2700581118415,73.8585936003066,9233918.1
"2013-02-14",2106.4,25.2876980339759,74.1277494957257,9028968
"2013-02-15",2178,25.3532439117199,74.9569511025887,9027802.6
"2013-02-16",1090.4,25.6346797186847,73.9544456116894,9591438.9
"2013-02-17",1949.8,25.6053897338403,74.0864823495647,9208681.4
"2013-02-18",2154.4,25.3904210925645,74.7117916428163,9049401.5
"2013-02-19",2001.8,25.0577890867967,75.4177971729438,8787116.4
"2013-02-20",2078.8,25.2174877773599,74.5714014972046,9196494.3
"2013-02-21",2275.2,25.1402210565755,74.140579299934,8807006.7
"2013-02-22",1597.6,24.8995040703659,73.6632124352332,9236923.9
"2013-02-23",1581.6,24.8523685435086,73.7843761708505,9203867.1
"2013-02-24",1665.6,25.0002421984164,74.0843249320716,9223728.1
"2013-02-25",2029.2,24.9981516056759,75.3681937664288,8488346.8
"2013-02-26",2174.6,24.9604002992892,74.2664972230067,9310682
"2013-02-27",1710.8,24.8653156518491,73.7791364876305,9388817.9
"2013-02-28",1873.2,24.8952540480179,74.5411676646707,9028006
"2013-03-01",2701,24.8838712669264,75.1307591867189,8965289.7
"2013-03-02",1834,25.2244918793503,73.6705552963136,8963220.5
"2013-03-03",2086.2,25.5775629705363,72.7079745413703,9210576.7
"2013-03-04",1635.6,25.5038924930491,72.9610401714978,9108396.5
"2013-03-05",2509.2,25.2306807642367,73.6458177744585,9017280.5
"2013-03-06",1457.8,25.3452087994034,73.4575126617895,9383045.2
"2013-03-07",2030.2,25.5214839010733,74.2167042889391,8519597.8
"2013-03-08",1696.4,25.5853325859492,74.6201264986312,8805536.4
"2013-03-09",1975.4,25.738836580591,74.50329628932,8725295.9
"2013-03-10",1658.8,25.9965427022986,73.8272701502409,9231179.3
"2013-03-11",1533.4,25.9976270553064,74.0392897619947,8822040.7
"2013-03-12",2526.6,25.9945606302166,74.9103147516117,8709115
"2013-03-13",2771.8,25.4618851307036,75.9552210546246,8115862.7
"2013-03-14",2567.2,24.5626204960225,78.0737596679872,7340930.8
"2013-03-15",2030.6,24.5364895209581,77.7471177471177,7549554.8
"2013-03-16",2880,24.3236176194939,78.4345554711246,7128356.2
"2013-03-17",2388.6,24.0780327868852,77.3506592051598,7604027.2
"2013-03-18",4076.6,23.4649278891178,78.4552937837071,6604099.9
"2013-03-19",4749.4,22.6718436591995,81.5290548867191,5417046
"2013-03-20",5356.4,22.8428302064674,83.0237844058694,5658234.2
"2013-03-21",2971.8,23.7686445444319,80.9777820158291,7438397
"2013-03-22",2048.6,24.2318287575617,78.3800056802045,8417331.1
"2013-03-23",2351.2,24.0286206254654,78.1033248563624,7990746.1
"2013-03-24",2927.2,23.5154785201752,79.8443040362127,7152407.7
"2013-03-25",2810.8,23.6560886984068,80.3785241248817,7288675
"2013-03-26",2786.2,23.939014622334,79.6686547382372,7626815.7
"2013-03-27",2436.8,23.746837423013,77.5670634920635,8293724.6
"2013-03-28",1212,24.0690453876021,74.2286139685977,7373630.1
"2013-03-29",1633.4,24.0519823247821,73.4038485412787,7969396.9
"2013-03-30",2441.8,23.4951597655511,77.0891762452107,7580931.6
"2013-03-31",1184,24.2815505490345,76.1266807529773,8319136.5
"2013-04-01",1224,24.7192180251822,75.2605260622411,8629332.6
"2013-04-02",2668.6,24.5366173120729,77.9055711113257,7163914
"2013-04-03",2192.8,24.34424340539,78.9999029597283,7089814.5
"2013-04-04",2765.6,24.4389783665301,79.4779739957306,7023032.8
"2013-04-05",3493.2,24.301308056872,78.2407746411022,7341920.1
"2013-04-06",1603.4,24.4223674242424,77.0300664932061,8225727.6
"2013-04-07",2528.4,24.1212075328854,78.8347322720695,7304285.1
"2013-04-08",2246.4,24.0359343889258,80.0427292849581,7127811.8
"2013-04-09",1693.8,23.9296586933913,79.7111494583453,7260873.8
"2013-04-10",2660.6,23.7351523203948,80.0802272946162,6671637.7
"2013-04-11",2345.2,24.128306176582,79.4459407464409,6999307.8
"2013-04-12",2907.2,24.4235019973369,79.4818392581144,6728449.9
"2013-04-13",3312.8,23.5641903490368,78.833592383913,6942514.5
"2013-04-14",799.8,22.8538079786219,75.5027105517909,8133536.9
"2013-04-15",721.6,23.0469045120672,74.5701881331404,7880337.9
"2013-04-16",1430.8,22.65386656558,75.3776692521306,7951219.1
"2013-04-17",1566.2,22.1116514979143,75.0211152701795,8029916.5
"2013-04-18",1561.6,21.9347645560064,76.0695386378833,7684879.5
"2013-04-19",1578.8,22.1593205984756,76.6649469762109,7537289.9
"2013-04-20",2059.6,22.0692430653503,75.9070411770326,7581198.9
"2013-04-21",1247.6,21.9461401369478,75.850522317189,7497893.4
"2013-04-22",1473,21.8051833003487,75.6687350835322,7260379.4
"2013-04-23",1025.6,21.7124917755428,75.3924219345011,7305141.4
"2013-04-24",1689.4,21.883494507558,75.8771061399334,7198165.6
"2013-04-25",1430.6,22.2297688404435,75.7267441860465,7239041.8
"2013-04-26",1277.6,22.531032537145,75.8748095963442,7253191.6
"2013-04-27",453.8,22.9656817540228,75.2935640269988,7584849.9
"2013-04-28",914.2,23.0918858001503,75.7018427051672,7251833.1
"2013-04-29",1959.8,22.7850616935104,77.2597674861826,6987777.1
"2013-04-30",836.6,23.0973827904349,76.1927917620137,7649970.3
"2013-05-01",765.2,23.4593806061751,76.0850229533282,7467745.6
"2013-05-02",928.6,23.7913100972891,75.5356288857006,7606684.9
"2013-05-03",868.8,23.8813371266003,74.0847490162204,7728888.6
"2013-05-04",699.2,23.5339464404841,73.0653368025441,7509103.7
"2013-05-05",1302,22.7223446703401,74.0812211981567,6889924.1
"2013-05-06",626.6,21.8482797839067,73.5656420568802,7475824.3
"2013-05-07",747.6,21.2559795473913,72.8048125778928,7214229.7
"2013-05-08",826.6,20.6503411028994,70.4473381846036,7717539.6
"2013-05-09",1533.6,21.0485897556834,70.8711521967026,7204387.1
"2013-05-10",1503.4,21.5215573383672,70.449384600706,7130912.6
"2013-05-11",682.4,21.9851484212517,71.5947212393612,7347222.8
"2013-05-12",801,22.3144345519985,74.0021068760774,6907221.1
"2013-05-13",1020.4,22.7101226415094,75.6170375322319,6674696.1
"2013-05-14",1409.6,23.0350174709604,76.6945374533627,6322553.6
"2013-05-15",1632.8,23.2123896299079,76.6790781830302,6473734.3
"2013-05-16",1708.6,22.3089512861585,75.6284054105544,6562625.3
"2013-05-17",1809.6,21.3377796578304,77.0533801080876,6334545.1
"2013-05-18",1106.4,21.6274426907178,78.2500711777546,5856392.2
"2013-05-19",1205.6,22.1638568886391,77.78608662686,5883834.4
"2013-05-20",909.8,22.4680074661689,77.3586226468641,6571262
"2013-05-21",301.2,22.4692214452214,76.2639992432841,6845192.6
"2013-05-22",1043,22.4070326381745,76.8868391023203,6189890.6
"2013-05-23",1294.4,22.0058411214953,78.416142557652,5910398.2
"2013-05-24",1390,21.5570828667413,80.1336868017421,5507039.9
"2013-05-25",1349.2,21.1018846799776,79.7276165264253,5978986.2
"2013-05-26",816.8,21.1917812035661,77.9433255269321,6294252.1
"2013-05-27",1480.2,21.84266864895,78.5493195682778,5817758.2
"2013-05-28",2316.8,22.2452345356008,78.6994700984103,6151089.3
"2013-05-29",2993.4,22.5850294916206,78.634222770867,5875445.8
"2013-05-30",1994.8,21.4866897390328,76.7302294708894,6256089.1
"2013-05-31",582.6,21.3546625595071,76.3607594936709,6773127.8
"2013-06-01",1679.4,22.2798238293927,78.1049817056009,6211874.6
"2013-06-02",2636.4,22.155519450376,79.5895550527903,6140654.1
"2013-06-03",1557.6,21.3185002787586,79.3456429580782,6213992.2
"2013-06-04",1084.6,20.9712811454072,78.3881075979236,6594448
"2013-06-05",986.8,21.3047287253809,78.2844624517102,6718012.5
"2013-06-06",835.2,21.7209533543951,77.2328136739294,6451912.5
"2013-06-07",532,21.6679273266592,76.4282763800225,6986897.7
"2013-06-08",645,21.7283401563081,76.1205239351677,6696876.3
"2013-06-09",1098.6,21.6772368298801,76.0201915852742,6489190.6
"2013-06-10",819.8,21.6886372075752,77.0817627754337,6376927.6
"2013-06-11",823.6,21.6353057757644,77.537990430622,6261616.1
"2013-06-12",613.8,21.7486309407393,77.3876984126984,6206023.8
"2013-06-13",872,21.7402811676267,76.5235591707172,6530767.7
"2013-06-14",511,21.5266244520214,75.6048578199052,6327535.9
"2013-06-15",840.6,21.1155308569757,76.52821425042,5815368.4
"2013-06-16",1799.2,21.5540917223844,77.5323103316813,5847942.7
"2013-06-17",1148.8,21.743499906068,78.0217453505007,5973254.5
"2013-06-18",338.2,21.8317020477175,77.2551999240194,6454854.5
"2013-06-19",2177,21.9481819894499,77.0952199942982,5891419.7
"2013-06-20",2010.2,21.5696239606954,77.0885629940006,5873221.5
"2013-06-21",3136.4,21.4893214047778,77.9264988470407,5400261.1
"2013-06-22",1264.6,21.0471992391821,76.5930221412825,5865275.4
"2013-06-23",331.2,21.0546357615894,76.2964445715375,6250228.2
"2013-06-24",2371.2,21.3866059571239,77.3948099205209,5385642.9
"2013-06-25",1859.6,21.1442196834713,79.2412472065553,4370037.7
"2013-06-26",1672.8,21.3286790994299,77.620197044335,5680810.9
"2013-06-27",651.6,21.4603800748632,77.2566975158305,6142921.8
"2013-06-28",384,22.1190053788808,76.5254204892966,6458421
"2013-06-29",1865,22.5956821784948,75.5817701951174,6344295.5
"2013-06-30",933.6,21.8175767758798,74.1769769201665,6433109.7
"2013-07-01",1522.6,21.1283086501273,73.9643778053672,6208658.9
"2013-07-02",1096,20.4570729411765,75.1796088855136,6183211.5
"2013-07-03",1129.4,20.7949808393308,75.0589675960814,6024960.5
"2013-07-04",1225.8,21.540125186846,73.9934991520633,6307727.7
"2013-07-05",623.6,21.7464997207224,72.1758921045237,7029887.4
"2013-07-06",676.2,21.6417008196721,72.363482671175,6897857.3
"2013-07-07",1236.6,21.5156653565413,71.8980765604375,6992272.5
"2013-07-08",567,20.954748289116,71.5930408472012,6973567.7
"2013-07-09",875,20.937185268696,72.8988359988644,6450682.4
"2013-07-10",531.8,21.1935786706722,71.7762125366361,6815989.9
"2013-07-11",599.6,20.8631046119235,71.645264847512,6926683.2
"2013-07-12",760.6,20.8998309065289,71.7965380249716,6768312.2
"2013-07-13",1035.2,21.310814619938,72.8171158392435,6447623.4
"2013-07-14",610.4,21.7652284025889,72.371328737369,6471105.7
"2013-07-15",737.8,21.5111798912024,70.6617563739377,7215930.3
"2013-07-16",234.8,20.9929199401422,69.1204966607093,7558362.3
